"eje","subtema","categoria","sexo","grupo_edad","id","indicador","unidad","cve_area","lugar","periodo","anio","trimestre","fecha","valor"
"Educación","Educación","% sin instrucción",NA,NA,"6200240447","Porcentaje de la población de 15 años y más sin instrucción","Porcentaje","00","Nacional","2020",2020,NA,2020-01-01,5.15181546265177
"Educación","Educación","% sin instrucción",NA,NA,"6200240447","Porcentaje de la población de 15 años y más sin instrucción","Porcentaje","00","Nacional","2025",2025,NA,2025-01-01,4.10309923202941
"Educación","Educación","% sin instrucción",NA,NA,"6200240447","Porcentaje de la población de 15 años y más sin instrucción","Porcentaje","19","Nuevo León","2020",2020,NA,2020-01-01,1.98954950007549
"Educación","Educación","% sin instrucción",NA,NA,"6200240447","Porcentaje de la población de 15 años y más sin instrucción","Porcentaje","19","Nuevo León","2025",2025,NA,2025-01-01,1.42029015811562
"Educación","Educación","% sin instrucción",NA,NA,"6200240447","Porcentaje de la población de 15 años y más sin instrucción","Porcentaje","19007","Aramberri","2020",2020,NA,2020-01-01,7.58465011286682
"Educación","Educación","% sin instrucción",NA,NA,"6200240447","Porcentaje de la población de 15 años y más sin instrucción","Porcentaje","19007","Aramberri","2025",2025,NA,2025-01-01,6.6594183201957
"Educación","Educación","% sin instrucción",NA,NA,"6200240447","Porcentaje de la población de 15 años y más sin instrucción","Porcentaje","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,9.39499249664324
"Educación","Educación","% sin instrucción",NA,NA,"6200240447","Porcentaje de la población de 15 años y más sin instrucción","Porcentaje","19014","Doctor Arroyo","2025",2025,NA,2025-01-01,6.9718761605726
"Educación","Educación","% sin instrucción",NA,NA,"6200240447","Porcentaje de la población de 15 años y más sin instrucción","Porcentaje","19024","General Zaragoza","2020",2020,NA,2020-01-01,4.33408577878104
"Educación","Educación","% sin instrucción",NA,NA,"6200240447","Porcentaje de la población de 15 años y más sin instrucción","Porcentaje","19024","General Zaragoza","2025",2025,NA,2025-01-01,5.92643051771117
"Educación","Educación","% sin instrucción",NA,NA,"6200240447","Porcentaje de la población de 15 años y más sin instrucción","Porcentaje","19036","Mier y Noriega","2020",2020,NA,2020-01-01,10.158234030084
"Educación","Educación","% sin instrucción",NA,NA,"6200240447","Porcentaje de la población de 15 años y más sin instrucción","Porcentaje","19036","Mier y Noriega","2025",2025,NA,2025-01-01,11.1544461778471
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","00","Nacional","2015",2015,NA,2015-01-01,5.8277284
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","00","Nacional","2020",2020,NA,2020-01-01,4.92750285326371
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","00","Nacional","2025",2025,NA,2025-01-01,3.89997918726143
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19","Nuevo León","2015",2015,NA,2015-01-01,2.1501193
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19","Nuevo León","2020",2020,NA,2020-01-01,1.77959990531059
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19","Nuevo León","2025",2025,NA,2025-01-01,1.25280927566629
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19007","Aramberri","2015",2015,NA,2015-01-01,9.7022767
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19007","Aramberri","2020",2020,NA,2020-01-01,7.2686230248307
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19007","Aramberri","2025",2025,NA,2025-01-01,6.0976714686962
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19014","Doctor Arroyo","2015",2015,NA,2015-01-01,9.3008421
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,8.49853881999842
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19014","Doctor Arroyo","2025",2025,NA,2025-01-01,5.82396434720956
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19024","General Zaragoza","2015",2015,NA,2015-01-01,5.8335367
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19024","General Zaragoza","2020",2020,NA,2020-01-01,4.08577878103837
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19024","General Zaragoza","2025",2025,NA,2025-01-01,4.72297910990009
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19036","Mier y Noriega","2015",2015,NA,2015-01-01,12.904609
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19036","Mier y Noriega","2020",2020,NA,2020-01-01,9.84567298300449
"Educación","Educación","% sin escolaridad",NA,NA,"6207019020","Porcentaje de población de 15 años y más sin escolaridad","Porcentaje","19036","Mier y Noriega","2025",2025,NA,2025-01-01,10.374414976599
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","00","Nacional","2015",2015,NA,2015-01-01,53.463372
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","00","Nacional","2020",2020,NA,2020-01-01,49.3360891102246
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","00","Nacional","2025",2025,NA,2025-01-01,45.555843640656
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19","Nuevo León","2015",2015,NA,2015-01-01,50.449585
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19","Nuevo León","2020",2020,NA,2020-01-01,46.0634565010256
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19","Nuevo León","2025",2025,NA,2025-01-01,42.0034815113571
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19007","Aramberri","2015",2015,NA,2015-01-01,69.74606
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19007","Aramberri","2020",2020,NA,2020-01-01,67.1241534988713
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19007","Aramberri","2025",2025,NA,2025-01-01,64.7911570173054
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19014","Doctor Arroyo","2015",2015,NA,2015-01-01,71.89334
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,67.3998894242161
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19014","Doctor Arroyo","2025",2025,NA,2025-01-01,66.4269556703467
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19024","General Zaragoza","2015",2015,NA,2015-01-01,73.61484
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19024","General Zaragoza","2020",2020,NA,2020-01-01,67.5169300225734
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19024","General Zaragoza","2025",2025,NA,2025-01-01,65.3950953678474
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19036","Mier y Noriega","2015",2015,NA,2015-01-01,78.199357
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19036","Mier y Noriega","2020",2020,NA,2020-01-01,75.3467474116038
"Educación","Educación","% con escolaridad básica",NA,NA,"6207019031","Porcentaje de población de 15 años y más con escolaridad básica","Porcentaje","19036","Mier y Noriega","2025",2025,NA,2025-01-01,70.8073322932917
"Educación","Educación","% de 6 a 14 años que no sabe leer y escribir",NA,NA,"6207049067","Población de 6 a 14 años que no sabe leer y escribir","Porcentaje","00","Nacional","2000",2000,NA,2000-01-01,12.3428437134694
"Educación","Educación","% de 6 a 14 años que no sabe leer y escribir",NA,NA,"6207049067","Población de 6 a 14 años que no sabe leer y escribir","Porcentaje","00","Nacional","2010",2010,NA,2010-01-01,11.2360251721575
"Educación","Educación","% de 6 a 14 años que no sabe leer y escribir",NA,NA,"6207049067","Población de 6 a 14 años que no sabe leer y escribir","Porcentaje","00","Nacional","2015",2015,NA,2015-01-01,8.34935373684738
"Educación","Educación","% de 6 a 14 años que no sabe leer y escribir",NA,NA,"6207049067","Población de 6 a 14 años que no sabe leer y escribir","Porcentaje","00","Nacional","2020",2020,NA,2020-01-01,1871713
"Educación","Educación","% de 6 a 14 años que no sabe leer y escribir",NA,NA,"6207049067","Población de 6 a 14 años que no sabe leer y escribir","Porcentaje","19","Nuevo León","2000",2000,NA,2000-01-01,6.87642588423709
"Educación","Educación","% de 6 a 14 años que no sabe leer y escribir",NA,NA,"6207049067","Población de 6 a 14 años que no sabe leer y escribir","Porcentaje","19","Nuevo León","2010",2010,NA,2010-01-01,7.67875476246117
"Educación","Educación","% de 6 a 14 años que no sabe leer y escribir",NA,NA,"6207049067","Población de 6 a 14 años que no sabe leer y escribir","Porcentaje","19","Nuevo León","2015",2015,NA,2015-01-01,6.22849772420037
"Educación","Educación","% de 6 a 14 años que no sabe leer y escribir",NA,NA,"6207049067","Población de 6 a 14 años que no sabe leer y escribir","Porcentaje","19","Nuevo León","2020",2020,NA,2020-01-01,63377
"Educación","Educación","% de 6 a 14 años que no sabe leer y escribir",NA,NA,"6207049067","Población de 6 a 14 años que no sabe leer y escribir","Porcentaje","19007","Aramberri","2020",2020,NA,2020-01-01,200
"Educación","Educación","% de 6 a 14 años que no sabe leer y escribir",NA,NA,"6207049067","Población de 6 a 14 años que no sabe leer y escribir","Porcentaje","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,581
"Educación","Educación","% de 6 a 14 años que no sabe leer y escribir",NA,NA,"6207049067","Población de 6 a 14 años que no sabe leer y escribir","Porcentaje","19024","General Zaragoza","2020",2020,NA,2020-01-01,109
"Educación","Educación","% de 6 a 14 años que no sabe leer y escribir",NA,NA,"6207049067","Población de 6 a 14 años que no sabe leer y escribir","Porcentaje","19036","Mier y Noriega","2020",2020,NA,2020-01-01,137
"Empleo y ocupación","Condición de actividad","Económicamente activa",NA,NA,"6207019030","Porcentaje de población de 12 años y más económicamente activa","Porcentaje","00","Nacional","2015",2015,NA,2015-01-01,50.256054
"Empleo y ocupación","Condición de actividad","Económicamente activa",NA,NA,"6207019030","Porcentaje de población de 12 años y más económicamente activa","Porcentaje","00","Nacional","2020",2020,NA,2020-01-01,61.9544186402307
"Empleo y ocupación","Condición de actividad","Económicamente activa",NA,NA,"6207019030","Porcentaje de población de 12 años y más económicamente activa","Porcentaje","00","Nacional","2025",2025,NA,2025-01-01,55.129535975095
"Empleo y ocupación","Condición de actividad","Económicamente activa",NA,NA,"6207019030","Porcentaje de población de 12 años y más económicamente activa","Porcentaje","19","Nuevo León","2015",2015,NA,2015-01-01,52.953013
"Empleo y ocupación","Condición de actividad","Económicamente activa",NA,NA,"6207019030","Porcentaje de población de 12 años y más económicamente activa","Porcentaje","19","Nuevo León","2020",2020,NA,2020-01-01,61.421171095768
"Empleo y ocupación","Condición de actividad","Económicamente activa",NA,NA,"6207019030","Porcentaje de población de 12 años y más económicamente activa","Porcentaje","19","Nuevo León","2025",2025,NA,2025-01-01,55.9433056959715
"Empleo y ocupación","Condición de actividad","Económicamente activa",NA,NA,"6207019030","Porcentaje de población de 12 años y más económicamente activa","Porcentaje","19007","Aramberri","2015",2015,NA,2015-01-01,33.671253
